Sample ID,Experiment ID,growth_qc,,Growth Well ID,16S Well ID,Media,Protocol,Initial OD,Final OD,Growth curve time,Growth curve OD,Notes,Data location,,Ai,Ac,Bfi,Bf,Bt,Bu,Bx,Ba,Csp,Dl,Ls,Mf,Pm,Bd,Bv,Rg,Bb,Bbi,Bc,Bl,Bt47,Bt61,Pg,Pj,Af,Ao,As,Bl.s,Col,Cs,Et,Eu.c,Eu.l,Im,Ld,Lsp,Mi,Pc,Va,Vp
2024930_WZY_DM_assembly_Plate2A9,2024930_WZY_DM_assembly_Plate2,,,A9,Plate2_A9,N_acetylglutamic_acid,cycle 5,,0.5625,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0290429373997,0.00163857677903,0.000685527019797,0.00018392188336,0.0388576779026,0.00285914927769,0.000518325307651,0,0.0561296147673,0.0866940877475,0,0,0.00101993044409,0.0141619850187,0.0858413590155,0.000468164794007,0,0,0.0000501605136437,0,0,0,0,0,0,0,0.00254146602461,0,0.0000501605136437,0.0153658373462,0.00921281433922,0.0549926431247,0,0.000117041198502,0,0,0,0,0.00525013376137,0.156818485821
2024930_WZY_DM_assembly_Plate2B10,2024930_WZY_DM_assembly_Plate2,,,B10,Plate2_B10,N_acetylgalactosamine,cycle 5,,0.5345,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.291861498544,0.000514569831878,0,0.000188257255565,0.00193277449047,0.00194532497417,0,0,0.00184492110454,0.0319535315112,0,0,0,0.000916185310416,0.047327874049,0.000112954353339,0,0,0.000276110641495,0,0,0,0,0.000589872734104,0,0,0.00222143561567,0,0,0.0152488377008,0,0.0240843782286,0,0.0000125504837043,0,0,0,0,0.0288535620363,0.0846153611346
2024930_WZY_DM_assembly_Plate2B11,2024930_WZY_DM_assembly_Plate2,,,B11,Plate2_B11,N_acetylgalactosamine,cycle 5,,0.4865,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.102948221918,0.0010736514233,0,0.0131963991396,0.012149928765,0.000856203033774,0,0.0000407715730368,0.0560473224013,0.00644190853982,0,0.063386205548,0,0.00591187809034,0.0262976646088,0.0000543620973825,0,0,0.000502849400788,0,0,0,0,0.000326172584295,0,0,0.0127207307875,0,0,0.00424024359583,0,0.0513585915021,0,0.0000135905243456,0,0,0,0,0.0320192753583,0.0969140291086
2024930_WZY_DM_assembly_Plate2B12,2024930_WZY_DM_assembly_Plate2,,,B12,Plate2_B12,N_acetylgalactosamine,cycle 5,,0.5855,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.186512302491,0.0000870028233196,0,0.00382087399079,0.00483590692952,0.00134129352618,0,0,0.0166247894893,0.0415873495468,0,0.0012107892912,0,0.000529267175194,0.279844581208,0.000159505176086,0,0,0.0000435014116598,0,0,0,0,0.0000507516469365,0,0,0.000224757293576,0,0,0.00969356456486,0.0000145004705533,0.0193291272475,0,0.00000725023527664,0,0,0.000493015998811,0,0.0140582062014,0.00503166328199
2024930_WZY_DM_assembly_Plate2B1,2024930_WZY_DM_assembly_Plate2,,,B1,Plate2_B1,Water,cycle 5,,0.2605,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0289273932253,0.00310758468336,0,0,0.00310758468336,0.0130058173785,0,0,0.0102818851252,0.0108573637703,0,0,0,0,0,0.000844035346097,0,0,0.00640699558174,0,0,0,0,0,0,0,0,0,0,0.0166888807069,0,0.0286204712813,0,0.00303085419735,0,0,0,0,0.0341067010309,0.10151443299
2024930_WZY_DM_assembly_Plate2B2,2024930_WZY_DM_assembly_Plate2,,,B2,Plate2_B2,Water,cycle 5,,0.2725,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.170606625206,0.000112047697368,0,0,0.013921926398,0.00310932360197,0,0,0.00127454255757,0.0109386564556,0,0.00197484066612,0,0,0,0.0000700298108553,0,0,0.00163869757401,0,0,0,0,0,0,0,0,0,0,0.00586849814967,0,0.0124933182566,0,0.000504214638158,0,0,0,0,0.0128154553865,0.037171823602
2024930_WZY_DM_assembly_Plate2B3,2024930_WZY_DM_assembly_Plate2,,,B3,Plate2_B3,Water,cycle 5,,0.1635,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0355382493564,0.00288635527768,0,0,0.0298256712026,0.0029765538801,0,0,0.000360794409709,0.0233313718279,0,0,0,0.000270595807282,0,0.000210463405664,0,0,0.00453999632218,0,0,0,0,0,0,0,0,0,0,0.0177089922766,0,0,0,0.00748648400147,0,0,0.000180397204855,0,0.00126278043398,0.0369212945936
2024930_WZY_DM_assembly_Plate2B4,2024930_WZY_DM_assembly_Plate2,,,B4,Plate2_B4,Water,cycle 5,,0.1775,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0148379940343,0.0000132363907532,0,0,0.0016677852349,0.0022898956003,0,0.000105891126025,0.00221047725578,0.0201987322893,0,0.0733163683818,0,0,0.0000264727815063,0,0,0,0.000357382550336,0,0,0,0,0,0,0,0,0,0,0.0337925055928,0,0.00162807606264,0,0.00373266219239,0,0,0,0,0.0180544369873,0.00526808351976
2024930_WZY_DM_assembly_Plate2B5,2024930_WZY_DM_assembly_Plate2,,,B5,Plate2_B5,Water,cycle 5,,0.1775,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.128249046389,0.0000873631106189,0,0,0.00867078872893,0.000960994216808,0,0,0.00157253599114,0.0120342684878,0,0.00198751076658,0,0,0,0,0,0,0.00113572043805,0,0,0,0,0,0,0,0,0,0,0.00615909929863,0,0.000131044665928,0,0.00338532053648,0,0,0,0,0.0000436815553095,0.0130826258152
2024930_WZY_DM_assembly_Plate2B6,2024930_WZY_DM_assembly_Plate2,,,B6,Plate2_B6,Water,cycle 5,,0.1835,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0341952812583,0.000391362303386,0,0,0.0374729405492,0.000782724606772,0,0.000195681151693,0.00225033324447,0.0215738469741,0,0,0,0,0,0,0,0,0.000538123167155,0,0,0,0,0,0,0,0,0,0.00014676086377,0.0210846440949,0,0,0,0.00679992002133,0,0,0,0,0.0173177819248,0.04075059984
2024930_WZY_DM_assembly_Plate2B7,2024930_WZY_DM_assembly_Plate2,,,B7,Plate2_B7,N_acetylgalactosamine,cycle 5,,0.5515,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.00272136082754,0,0,0.000199732904774,0.000337049276806,0.00166027977093,0,0,0.0053428552027,0.00161034654474,0,0,0,0.000936247991127,0.470096357998,0.0000374499196451,0,0,0.000299599357161,0,0,0,0.000724031779805,0.000699065166708,0,0,0.00225947848525,0,0,0.00745253400937,0,0.00107356436316,0,0,0,0,0,0,0.00189746259535,0.0541525838068
2024930_WZY_DM_assembly_Plate2B8,2024930_WZY_DM_assembly_Plate2,,,B8,Plate2_B8,N_acetylgalactosamine,cycle 5,,0.4855,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0218216121941,0.000740911650891,0.000979061824392,0.00209924967752,0.00223155532947,0.000149946405537,0,0.0000176407535926,0.0166264102611,0.0299539996003,0,0,0,0,0.343447831695,0.0000176407535926,0,0,0.000141126028741,0,0,0,0,0.000635067129335,0,0,0.00209924967752,0,0,0.00638595280054,0,0.0278106480388,0,0.000211689043112,0.0000441018839816,0,0,0,0.0233298966263,0.00675640862598
2024930_WZY_DM_assembly_Plate2B9,2024930_WZY_DM_assembly_Plate2,,,B9,Plate2_B9,N_acetylgalactosamine,cycle 5,,0.3785,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.00577880454939,0.0020354493757,0.00119319446161,0.0338305723822,0.0418553900359,0.0113938373099,0.000350939547534,0.0000701879095067,0.040264464087,0.0377844912845,0,0,0,0.00383693905303,0.0736739090122,0.000491315366547,0,0,0.0000701879095067,0,0,0,0.000163771788849,0,0,0,0.0127040116207,0,0,0.0572499381877,0.0000935838793423,0.0044686302386,0,0.00135696625046,0,0,0,0,0.0387671220176,0.0110662937322
2024930_WZY_DM_assembly_Plate2C10,2024930_WZY_DM_assembly_Plate2,,,C10,Plate2_C10,Urea,cycle 5,,0.1715,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.130139464068,0.000487413723102,0,0,0.00859550232327,0.000990300897731,0,0,0.00101351107502,0.00660716380205,0,0,0,0.0000618938061082,0,0.0000232101772906,0,0,0.00101351107502,0,0,0,0,0,0,0,0,0,0,0.00491282085984,0,0,0,0.000139261063743,0,0,0,0,0.00481998015067,0.0126959669779
2024930_WZY_DM_assembly_Plate2C11,2024930_WZY_DM_assembly_Plate2,,,C11,Plate2_C11,Urea,cycle 5,,0.1625,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.00736817808781,0.00260053344276,0,0,0.0526441321297,0.00463428395568,0,0,0.00640131308986,0.0229046983997,0,0.00106688551498,0,0,0,0.000300061551087,0,0,0.00583453016003,0,0,0,0,0,0,0,0,0,0,0.0229046983997,0,0,0,0.0055011284366,0,0,0,0,0.0232047599508,0.00713479688141
2024930_WZY_DM_assembly_Plate2C12,2024930_WZY_DM_assembly_Plate2,,,C12,Plate2_C12,Urea,cycle 5,,0.1295,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0269253253796,0.000112364425163,0,0,0.0172338937093,0.00248606290672,0,0.0000561822125813,0.00237369848156,0.0184277657267,0,0.0455637744035,0,0,0,0,0,0,0.00115173535792,0,0,0,0.00063204989154,0,0,0,0,0,0,0.000224728850325,0,0,0,0.00214896963124,0,0,0,0,0.00945265726681,0.00271079175705
2024930_WZY_DM_assembly_Plate2C1,2024930_WZY_DM_assembly_Plate2,,,C1,Plate2_C1,Butyrate,cycle 5,,0.2865,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.211809028062,0.00185859148469,0,0.000136108972364,0.00102316399915,0.0030413315204,0,0,0.00171778909949,0.0247436724932,0,0.000530355650935,0,0,0.00000469341284013,0.000183043100765,0,0.0000140802385204,0.000680544861819,0,0,0,0,0,0,0,0.000117335321003,0,0.0000140802385204,0.00864057303868,0,0.000933989155186,0,0.00182573759481,0,0,0.0000234670642006,0,0.00728887014072,0.0219135445506
2024930_WZY_DM_assembly_Plate2C2,2024930_WZY_DM_assembly_Plate2,,,C2,Plate2_C2,Butyrate,cycle 5,,0.2135,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0643938926174,0.000315234899329,0,0,0.023957852349,0.00762295302013,0,0.0000573154362416,0.00071644295302,0.0225536241611,0,0,0,0,0,0.000114630872483,0,0,0.00166214765101,0,0,0,0,0,0,0,0,0,0,0.00352489932886,0,0.0234420134228,0,0.00071644295302,0,0,0,0,0.0170226845638,0.0473998657718
2024930_WZY_DM_assembly_Plate2C3,2024930_WZY_DM_assembly_Plate2,,,C3,Plate2_C3,Butyrate,cycle 5,,0.2735,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.123678870878,0.00749105645612,0,0,0.00422964412148,0.00937656046208,0,0.000458636109558,0.00596226942426,0.0141667598286,0,0,0,0,0,0.000203838270915,0,0,0.000611514812745,0,0,0,0,0,0,0,0,0,0,0.00682858207565,0,0.0474433575554,0,0.00636994596609,0,0,0,0,0.0332256381591,0.0134533258804
2024930_WZY_DM_assembly_Plate2C4,2024930_WZY_DM_assembly_Plate2,,,C4,Plate2_C4,Butyrate,cycle 5,,0.2265,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0425117781155,0.000240957446809,0,0,0.0028226443769,0.00829582066869,0,0.000550759878419,0.00492241641337,0.0056108662614,0,0.000206534954407,0,0,0,0,0,0,0.000550759878419,0,0,0,0,0,0,0,0,0,0,0.097381231003,0,0.0249907294833,0,0.00609278115502,0,0,0.0000688449848024,0,0.0235794072948,0.00867446808511
2024930_WZY_DM_assembly_Plate2C5,2024930_WZY_DM_assembly_Plate2,,,C5,Plate2_C5,Butyrate,cycle 5,,0.3495,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.180270371025,0.0000123498233216,0,0.0000123498233216,0.0120534275618,0.00313685512367,0,0.000111148409894,0.00175367491166,0.0888446289753,0,0.00186482332155,0,0,0,0.000358144876325,0,0,0.00181542402827,0,0,0,0,0,0,0,0,0,0,0.0315537985866,0,0.00958346289753,0,0.00632310954064,0,0,0,0,0.0114235865724,0.000382844522968
2024930_WZY_DM_assembly_Plate2C6,2024930_WZY_DM_assembly_Plate2,,,C6,Plate2_C6,Butyrate,cycle 5,,0.2605,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.138679970264,0.000835129861079,0,0,0.00014523997584,0.00531336244947,0,0.0000726199879199,0.00147660642104,0.0319285880221,0,0,0,0,0,0.00010892998188,0,0,0.00173077637876,0,0,0,0,0,0,0,0,0,0,0.0518627747061,0,0.0192685034614,0,0.000423616596199,0,0,0.0000484133252799,0,0.00831498861683,0.00029047995168
2024930_WZY_DM_assembly_Plate2C7,2024930_WZY_DM_assembly_Plate2,,,C7,Plate2_C7,Urea,cycle 5,,0.2715,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0561526958719,0.00221103622578,0,0,0.0374732518955,0.00278285593934,0,0.00015248525695,0.0062900168492,0.0056800758214,0,0,0,0,0,0,0,0,0.000876790227464,0,0,0,0,0,0,0,0,0,0,0.0488715248526,0,0.0127325189553,0,0.0100259056445,0,0,0,0,0.00289721988206,0.0853536225779
2024930_WZY_DM_assembly_Plate2C8,2024930_WZY_DM_assembly_Plate2,,,C8,Plate2_C8,Urea,cycle 5,,0.1725,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.13290438676,0.000479058036726,0,0,0.011272528905,0.000127097030152,0,0,0.00159360122421,0.0071858705509,0,0,0,0,0,0.0000782135570165,0,0,0.000136873724779,0,0,0,0,0,0,0,0,0,0,0.00956160734527,0,0,0,0.0011927567445,0,0,0,0,0.00580735660848,0.00216064951258
2024930_WZY_DM_assembly_Plate2C9,2024930_WZY_DM_assembly_Plate2,,,C9,Plate2_C9,Urea,cycle 5,,0.2215,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.1430846661,0.000602977456402,0,0.0000659506592939,0.0114659931944,0.00125306252658,0,0,0.00130017014037,0.00539853253934,0,0.0265310080817,0,0,0,0.000103636750319,0,0,0.000584134410889,0,0,0,0,0,0,0,0,0,0,0.00793292216078,0,0.0000282645682688,0,0.00201620586984,0,0,0,0,0.00515357294768,0.0159789025946
2024930_WZY_DM_assembly_Plate2D10,2024930_WZY_DM_assembly_Plate2,,,D10,Plate2_D10,Glutamate,cycle 5,,0.4235,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.245234600705,0.00110662066941,0,0.0000497357604228,0.0192353053435,0.00650295067528,0,0.0000621697005285,0.00281007046389,0.021286905461,0,0,0,0.0000994715208456,0,0.000136773341163,0,0,0.0032701262478,0,0,0,0,0,0,0,0,0,0,0.0676282002349,0,0.00819396652965,0,0.00518495302408,0,0,0.0000621697005285,0,0.0404227392836,0.00221324133881
2024930_WZY_DM_assembly_Plate2D11,2024930_WZY_DM_assembly_Plate2,,,D11,Plate2_D11,Glutamate,cycle 5,,0.2505,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0495138162808,0.00140309932786,0,0.000218259895444,0.0294962658701,0.000124719940254,0,0,0.00505115758028,0.00177725914862,0,0.000062359970127,0,0,0,0,0,0,0.00271265870052,0,0,0,0,0,0,0,0,0,0,0.0196122106049,0,0.000249439880508,0,0.00916691560866,0,0,0,0,0.0303693054518,0.10074253174
2024930_WZY_DM_assembly_Plate2D12,2024930_WZY_DM_assembly_Plate2,,,D12,Plate2_D12,Glutamate,cycle 5,,0.1905,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0346562829483,0.000967746573373,0,0.00051126234065,0.0178394038148,0.00578822007093,0,0,0.000328668647561,0.0136580082431,0,0.00299453656666,0,0,0,0,0,0,0.000328668647561,0,0,0,0,0,0,0,0,0,0,0.0122155180677,0,0,0,0.00786978817215,0,0,0,0,0.0233354739768,0.0700064219304
2024930_WZY_DM_assembly_Plate2D1,2024930_WZY_DM_assembly_Plate2,,,D1,Plate2_D1,Succinate,cycle 5,,0.2235,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0625663664614,0.000205789261668,0,0,0.00357558842148,0.00080386430339,0,0,0.000546627726305,0.00568492835357,0,0,0,0.0000321545721356,0,0.0000450164009898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623155607988,0,0.000463025838752,0,0.000295822063647,0,0,0,0,0.036437561144,0.106611699373
2024930_WZY_DM_assembly_Plate2D2,2024930_WZY_DM_assembly_Plate2,,,D2,Plate2_D2,Succinate,cycle 5,,0.2285,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0393084501879,0.00110993492805,0,0,0.0137171203373,0.00446068188067,0,0.000125653010723,0.00316226743653,0.0132145082944,0,0.0000418843369077,0,0,0,0.000104710842269,0,0,0.0000628265053616,0,0,0,0,0,0,0,0,0,0,0.000230363852992,0,0.000439785537531,0,0.0065339565576,0,0,0,0,0.112752634956,0.0332352213363
2024930_WZY_DM_assembly_Plate2D3,2024930_WZY_DM_assembly_Plate2,,,D3,Plate2_D3,Succinate,cycle 5,,0.2515,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0648084463542,0.0018236873909,0,0,0.0264772391567,0.00124956358265,0,0,0.0044916744998,0,0,0,0,0,0,0.000168859943601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328939170136,0,0.00293816301867,0,0.00253289915402,0,0,0,0,0.0250250436417,0.0890905062441
2024930_WZY_DM_assembly_Plate2D4,2024930_WZY_DM_assembly_Plate2,,,D4,Plate2_D4,Succinate,cycle 5,,0.2165,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0886063229814,0.000118335403727,0,0,0.000607813664596,0.000188260869565,0,0.0000806832298137,0.000683118012422,0.00752505590062,0,0.0195576149068,0,0,0,0,0,0,0.000102198757764,0,0,0,0,0,0,0,0,0,0,0.00497546583851,0,0.00501849689441,0,0.000306596273292,0,0,0,0,0.00300679503106,0.085723242236
2024930_WZY_DM_assembly_Plate2D5,2024930_WZY_DM_assembly_Plate2,,,D5,Plate2_D5,Succinate,cycle 5,,0.3325,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0464049646068,0.00015903003635,0,0,0.0196561124928,0.00690190357758,0,0,0.00273531662522,0,0,0.00839678591927,0,0.0000636120145399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178431700784,0,0.019560694471,0,0.0264944040559,0,0,0,0,0.138928639755,0.0453553663669
2024930_WZY_DM_assembly_Plate2D6,2024930_WZY_DM_assembly_Plate2,,,D6,Plate2_D6,Succinate,cycle 5,,0.2535,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0204828094993,0.000403719143754,0,0,0.00742130778959,0.00032060049651,0,0.0000474963698534,0.000154363202024,0.00645950630006,0,0.00003562227739,0,0,0,0.0000593704623167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000914305119678,0,0.00140114291067,0,0.00112803878402,0,0,0,0,0.054585203054,0.160086514591
2024930_WZY_DM_assembly_Plate2D7,2024930_WZY_DM_assembly_Plate2,,,D7,Plate2_D7,Glutamate,cycle 5,,0.2965,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.201623468343,0.000450884632256,0,0,0.014948559731,0.000225442316128,0,0,0.000216771457815,0.00606092996052,0,0,0,0,0,0.000112721158064,0,0,0.00484700979675,0,0,0,0,0,0,0,0.000121392016377,0,0,0.0508025588536,0,0.0000173417166252,0,0.00106651557245,0,0,0.0000173417166252,0,0.0121045182044,0.00388454452405
2024930_WZY_DM_assembly_Plate2D8,2024930_WZY_DM_assembly_Plate2,,,D8,Plate2_D8,Glutamate,cycle 5,,0.3835,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0217814876426,0.000121514575412,0,0,0.0236497742395,0.00478463640684,0,0.000030378643853,0.000349354404309,0.0240598859316,0,0.0000455679657795,0,0,0.0000455679657795,0.000182271863118,0,0,0.00654659775032,0,0,0,0,0,0,0,0.0000455679657795,0,0,0.128790260615,0,0,0,0.00795920468948,0,0,0,0,0.038641634981,0.12646629436
2024930_WZY_DM_assembly_Plate2D9,2024930_WZY_DM_assembly_Plate2,,,D9,Plate2_D9,Glutamate,cycle 5,,0.5655,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.390755266357,0.000659467037193,0,0,0.0110565962832,0.000392873979604,0,0.0000420936406719,0.00133296528794,0.00263786814877,0,0,0,0,0,0,0,0,0.000505123688063,0,0,0,0,0,0,0,0.0000701560677865,0,0,0,0,0.00275011785723,0,0.00263786814877,0,0,0.0000420936406719,0,0.0382771505843,0.114340359278
2024930_WZY_DM_assembly_Plate2E10,2024930_WZY_DM_assembly_Plate2,,,E10,Plate2_E10,Acid_mix,cycle 5,,0.3025,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0648553207298,0.000158163405707,0,0.000541085335315,0.00462003632461,0.00193125842758,0,0.0000249731693222,0.000457841437574,0.0485478411624,0,0.153818074245,0,0.0000416219488704,0,0.000133190236385,0,0,0.0000249731693222,0,0,0,0,0,0,0,0,0,0.0000332975590963,0,0,0.0069675142409,0,0.0143512479705,0,0,0.0000332975590963,0,0.00135687553317,0.00460338754506
2024930_WZY_DM_assembly_Plate2E11,2024930_WZY_DM_assembly_Plate2,,,E11,Plate2_E11,Acid_mix,cycle 5,,0.1445,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0181356275304,0.00121085585161,0,0.00131969682704,0.00949637510592,0.0000272102438565,0,0.000054420487713,0.00131969682704,0.0025033424348,0,0.0153873929009,0,0.000258497316637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126527633933,0,0.000108840975426,0,0.000734676584126,0,0,0,0,0.0029387063365,0.0897393842388
2024930_WZY_DM_assembly_Plate2E12,2024930_WZY_DM_assembly_Plate2,,,E12,Plate2_E12,Acid_mix,cycle 5,,0.1185,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.00115752800208,0.000216071893722,0,0.00197551445689,0.0111740036468,0.00563330294347,0,0.0000771685334723,0.00143533472258,0.0367476556395,0,0,0,0.0000771685334723,0,0.000401276374056,0,0,0,0.0000926022401667,0,0,0,0,0,0,0,0,0,0.00759338369367,0,0.00143533472258,0,0.00226875488408,0,0,0,0,0.0480759963532,0.00013890336025
2024930_WZY_DM_assembly_Plate2E1,2024930_WZY_DM_assembly_Plate2,,,E1,Plate2_E1,Pyruvate,cycle 5,,0.1505,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0000704060628743,0.000746304266467,0,0,0.0177141654192,0.0121802488772,0.00249237462575,0,0.00256278068862,0.059816991018,0,0,0.0000563248502994,0.00107017215569,0.000506923652695,0,0,0,0.0000563248502994,0,0,0,0,0,0,0,0,0,0,0.00691387537425,0,0.000689979416168,0,0.000746304266467,0,0,0,0,0.0272471463323,0.0176296781437
2024930_WZY_DM_assembly_Plate2E2,2024930_WZY_DM_assembly_Plate2,low growth,,E2,Plate2_E2,Pyruvate,cycle 5,,-0.0185,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,-0.00426923076923,0,0,0,0,0,0,0,0,-0.00569230769231,0,0,-0.00426923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00426923076923
