species,ratio,lag_mode,extinction_mode,max_endpoint_log10_difference,both_initial_conditions_converged,survival_class_differs,relative_composition_l1
All NG,15.264179671752318,on,no_extinction_control,0.2224087527873681,False,False,1.0593315158751116e-08
All NG,16.768329368110066,off,hard_extinction,0.1063714175610073,False,False,0.0001206086354171
All NG,16.768329368110066,off,no_extinction_control,0.4927682995375821,False,False,0.0001206248103098
All NG,16.768329368110066,on,hard_extinction,0.0,True,False,0.0
All NG,16.768329368110066,on,no_extinction_control,0.2318669745625889,False,False,1.4255259217609286e-08
All NG,18.420699693267142,off,hard_extinction,3.5083047578154947e-14,False,False,0.0
All NG,18.420699693267142,off,no_extinction_control,0.5244156978653027,False,False,3.9475236818524674e-05
All NG,18.420699693267142,on,hard_extinction,0.0,True,False,0.0
All NG,18.420699693267142,on,no_extinction_control,0.2401648116639343,False,False,2.009310958494043e-08
All NG,20.23589647725155,off,hard_extinction,2.220446049250313e-16,True,False,0.0
All NG,20.23589647725155,off,no_extinction_control,0.5693419747706852,False,False,1.713755226493972e-05
All NG,20.23589647725155,on,hard_extinction,0.0,True,False,0.0
All NG,20.23589647725155,on,no_extinction_control,0.2424159254482232,False,False,3.9531105308556926e-08
All NG,22.229964825261938,off,hard_extinction,4.440892098500626e-16,True,False,0.0
All NG,22.229964825261938,off,no_extinction_control,0.5810706713508704,False,False,1.7193874568908036e-05
All NG,22.229964825261938,on,hard_extinction,0.0,True,False,0.0
All NG,22.229964825261938,on,no_extinction_control,0.2344946401289824,False,False,1.295286801039915e-07
All NG,24.420530945486497,off,hard_extinction,0.0,True,False,0.0
All NG,24.420530945486497,off,no_extinction_control,0.5580463863879217,False,False,1.7358481654163404e-05
All NG,24.420530945486497,on,hard_extinction,0.0,True,False,0.0
All NG,24.420530945486497,on,no_extinction_control,0.2219179714271906,False,False,4.626047190199778e-07
All NG,26.826957952797247,off,hard_extinction,0.0,True,False,0.0
All NG,26.826957952797247,off,no_extinction_control,0.5217335548925837,False,False,1.8404670041115455e-05
All NG,26.826957952797247,on,hard_extinction,0.0,True,False,0.0
All NG,26.826957952797247,on,no_extinction_control,0.20380335546173,False,False,1.7850033579505498e-06
All NG,29.4705170255181,off,hard_extinction,0.0,True,False,0.0
All NG,29.4705170255181,off,no_extinction_control,0.4701040400763743,False,False,2.346627698465538e-05
All NG,29.4705170255181,on,hard_extinction,0.0,True,False,0.0
All NG,29.4705170255181,on,no_extinction_control,0.1781577243623502,False,False,7.252653080782411e-06
All NG,32.374575428176435,off,hard_extinction,1.1102230246251563e-16,True,False,0.0
All NG,32.374575428176435,off,no_extinction_control,0.4595947092328334,False,False,4.548692287389237e-05
All NG,32.374575428176435,on,hard_extinction,5.551115123125783e-17,True,False,0.0
All NG,32.374575428176435,on,no_extinction_control,0.1443062358109488,False,False,2.955202117728223e-05
All NG,35.56480306223125,off,hard_extinction,8.0042960487167,False,False,0.0005259340247629
All NG,35.56480306223125,off,no_extinction_control,0.4477602057803942,False,False,0.0001259123363054
All NG,35.56480306223125,on,hard_extinction,7.995555943358608,False,False,0.000515458004607
All NG,35.56480306223125,on,no_extinction_control,0.1029079228027978,False,False,0.0001087266401337
All NG,39.06939937054613,off,hard_extinction,0.0594253008021103,False,False,0.0002958421796493
All NG,39.06939937054613,off,no_extinction_control,0.4499387766675138,False,False,0.0003070166874525
All NG,39.06939937054613,on,hard_extinction,0.058954865300246,False,False,0.0002906306198318
All NG,39.06939937054613,on,no_extinction_control,0.058954561426272,False,False,0.0002906288932786
All NG,42.91934260128774,off,hard_extinction,0.0210784362924547,False,False,0.0003632182745424
All NG,42.91934260128774,off,no_extinction_control,0.5818215878317954,False,False,0.00037619517238
All NG,42.91934260128774,on,hard_extinction,0.0210120501395576,False,False,0.0003607582852681
All NG,42.91934260128774,on,no_extinction_control,0.0210119374638795,False,False,0.0003607562515516
All NG,47.1486636345739,off,hard_extinction,0.0043392969301803,False,False,0.000170355024208
All NG,47.1486636345739,off,no_extinction_control,0.6957592165238893,False,False,0.0001863385135223
All NG,47.1486636345739,on,hard_extinction,0.0043212951279896,False,False,0.000169509806649
All NG,47.1486636345739,on,no_extinction_control,0.0043212697617525,False,False,0.0001695088021174
All NG,51.794746792312075,off,hard_extinction,0.0005970926207972,False,False,3.870756455696435e-05
All NG,51.794746792312075,off,no_extinction_control,0.721576306316134,False,False,5.986138792560843e-05
All NG,51.794746792312075,on,hard_extinction,0.0005880104769029,False,False,3.811360179039637e-05
All NG,51.794746792312075,on,no_extinction_control,0.0005880066765939,False,False,3.81133551745922e-05
All NG,56.89866029018293,off,hard_extinction,6.929053080417802e-05,False,False,6.225526275521753e-06
All NG,56.89866029018293,off,no_extinction_control,0.7379983368788032,False,False,3.6584700479963294e-05
All NG,56.89866029018293,on,hard_extinction,6.531283624111595e-05,False,False,5.867991321958227e-06
All NG,56.89866029018293,on,no_extinction_control,6.531238401796813e-05,False,False,5.867950687358375e-06
All NG,62.505519252739695,off,hard_extinction,2.523596888437396e-05,False,False,2.5779200589666484e-06
All NG,62.505519252739695,off,no_extinction_control,0.7454544786503057,False,False,4.64094683006324e-05
All NG,62.505519252739695,on,hard_extinction,2.1109813526987153e-05,False,False,2.156389065061104e-06
All NG,62.505519252739695,on,no_extinction_control,2.1109667505569973e-05,False,False,2.1563741480455645e-06
All NG,68.66488450042998,off,hard_extinction,1.8408390315638457e-05,False,False,1.947530867286301e-06
All NG,68.66488450042998,off,no_extinction_control,0.7512650685026543,False,False,4.9234943580254726e-05
All NG,68.66488450042998,on,hard_extinction,1.5253916065827156e-05,False,False,1.6137776507989254e-06
All NG,68.66488450042998,on,no_extinction_control,1.5253812381210707e-05,False,False,1.6137666812299225e-06
All NG,75.43120063354615,off,hard_extinction,1.30703501022289e-05,False,False,1.4288821491501014e-06
All NG,75.43120063354615,off,no_extinction_control,0.7576443483793973,False,False,3.840562477926468e-05
All NG,75.43120063354615,on,hard_extinction,1.1133531335083546e-05,False,False,1.2171341940217515e-06
All NG,75.43120063354615,on,no_extinction_control,1.1133457362699772e-05,False,False,1.2171261068415209e-06
All NG,82.86427728546842,off,hard_extinction,9.082896023304698e-06,False,False,1.0236469928440184e-06
All NG,82.86427728546842,off,no_extinction_control,0.7622826255667636,False,False,2.1966703280528783e-05
All NG,82.86427728546842,on,hard_extinction,8.241859151603137e-06,True,False,9.288582424049618e-07
All NG,82.86427728546842,on,no_extinction_control,8.241805483866216e-06,True,False,9.28852193833596e-07
All NG,91.02981779915208,off,hard_extinction,6.725049218170298e-06,True,False,7.793887784220133e-07
All NG,91.02981779915208,off,no_extinction_control,0.7669479692368846,False,False,1.3913119869330564e-05
All NG,91.02981779915208,on,hard_extinction,6.21502023645526e-06,True,False,7.202783761546538e-07
All NG,91.02981779915208,on,no_extinction_control,6.214980840857365e-06,True,False,7.20273810501243e-07
All NG,100.0,off,hard_extinction,5.412939255045046e-06,True,False,6.433710866352027e-07
All NG,100.0,off,no_extinction_control,0.8043111087683474,False,False,1.0439993233985344e-05
All NG,100.0,on,hard_extinction,4.806966394932388e-06,True,False,5.713455961675606e-07
All NG,100.0,on,no_extinction_control,4.806935713919103e-06,True,False,5.713419495255445e-07
